,Artist,Genre,Lyric
1925,Drake Bell,Rock,Comin' to ya. On a dusty road. Good lovin'. I've got a truck load. And when you get it. You got somethin'. So don't worry. 'Cause I'm comin'. I'm a soul man. I'm a soul man. I'm a soul man. I'm a soul man. Got what I got. The hard way. And I'll make better. Each and every day. So honey. Now don't you fret. 'Cause you ain't seen. Nothin' yet. I'm a soul man. I'm a soul man. I'm a soul man. I'm a soul man. Now grab the rope. And I'll pull you in. Give you hope. And be your only boyfriend. Yeah Yeah Yeah Yeah. I'm a soul man. I'm a soul man. You're a soul man. I'm a soul man. I'm a soul man. I'm a soul man. . By Gabriel Cardoso
1926,Drake Bell,Rock,Telegraph. telegraph telephone. tell a friend i'm leaving. heard you left me alone. but i'm here still breathing. cause she's in me. tell me where you've gone. could i meet you later on. should i let you be. i guess i'm letting you go its hard. but its just like they said. you had to be so. hard on my heart and my head. but i left our past on the. telegraph telephone. tell a friend i'm grieving. lift it up and tear it down. see what you believe in. cause she's in me. tell me where you've gone. could i meet you later on. should i let you be i'm gonna let you. i guess i'm letting you go. its hard but it just like they said. you had to be so. hard on my heart and my head. but i left our past on the telegraph. am i just waisting time. trying to lose your mind. how do these things get done. son do you think its true. when it comes out of you. aren't we the lucky ones. telegraph telephone. tell a friend i'm leaving. cause she's in me. tell me where you've gone. could i meet you later on. should i let you be. i'm gonna. . By Alice Petry
1927,Drake Bell,Rock,Strange how things can change. How your consciousness can fade. Reason can compete. With the drug that shares your name. And there you are on cue where the light falls. Waving at strangers wearing your name out. You are not yourself here. You are someone else dear. Aren't you terrific?. Aren't you terrific now?. All the world applauds. To the popular tricks you choose. Who are they to stop. When your hands are clapping too. And you'd believe that. It's an achievement. Scratching them where they. Have no feeling. You are not yourself here. You are someone else dear. Aren't you terrific?. Aren't you terrific now?. It was you who spoke out when no one heard (oh yeah). You're not as pure as you were. Vanity hangs you by threads. And right now I wish some things were undone. It's as natural as it is fun. This is not the time to give up yourself to anyone. You are not yourself here. You are someone else dear. Aren't you terrific?. Aren't you terrific?. If you saw yourself here. You would be amazed dear. Are you terrific. Finally terrific now
1928,Drake Bell,Rock,You got so much confidence. Sometimes I don't know. Some things need time to reveal the way they grow. Now I'm not saying I doubt you. I got no reasons to. But now we got a video of any things you do. Chorus. Wowowow how can you be so sure about it. Mowowow how can you be so sure that. you won't change your mind. How can you be so sure when you feel when. you know that You're changing all the time. Oh. You said we could make it if we wished upon a star. And always be together no matter where we are. And I told you only yesterday wed always feel this way. And now you want to tell me. You're feeling different today
1929,Drake Bell,Rock,Watchin' TV everybody's takin' sides. They all got nothin' to say. It's all about the spin. It's all about the spin. On the surface everybody seems right. Who you gonna believe today. It's all about the spin. It's all about the spin. You could read it in the New York Times. Watch an all day line. Take it your own way. It's all about the spin baby spin baby. 'Cause that's the way they win baby win baby. It's all about the spin baby spin baby. 'Cause that's the way to win. Skin talks and bullshit walks. Anything to get it sold. It's all about the spin. It's all about the spin. A pretty face with everything replaced. No one ever seems to get old. It's all about the spin. It's all about the spin. You could read it in the New York Times. Watch an all day line. Take it your own way. Twisted truth and. Painted lies. Right before your eyes. It's all about the spin baby spin baby. 'Cause that's the way to win. It's all about the spin. 'Cause that's the way to win. Twisted truth and. Painted lies. Right before your eyes. It's all about the spin. 'Cause that's the way to win. It's all about the spin. 'Cause that's the way to win. It's all about the spin baby spin baby. 'Cause that's the way to win baby win baby. It's all about the spin baby spin baby. 'Cause that's the way to win. It's all about the spin. Yeah. 'Cause that's the way to win. Oh oh. It's all about the spin. 'Cause that's the way to win
1930,Drake Bell,Rock,You're taking all the space up in my head. Can't think of anything I'd rather do instead. I think about you all the time. I guess you're just the loving kind. What's wrong with sappy love songs. What's wrong with sappy love songs. What's wrong with them. Close your eyes before we kiss. I can't think of any better time then this. Brush your hair out of the way. I can think of so many things I'd like to say. So. What's wrong with sappy love songs. What's wrong with sappy love songs. What's wrong with them. What's wrong with sappy love songs. What's wrong with sappy love songs. What's wrong with them. What's wrong with sappy love songs. What's wrong with sappy love songs. What's wrong with them. What's wrong with sappy love songs. What's wrong with sappy love songs. What's wrong with them. By Larita bell
1931,Drake Bell,Rock,It's just another day. Like any other day. Til I opened up the shades. And it was black as night. And I don't know what I've done. But I woke up on the wrong side of the sun. Was it something that I said. Something that I did. That got inside your head. Made you walk away. 'Cause I don't know what I've done. But I woke up on the wrong side of the sun. I still don't have a reason. And I hope that I'm dreamin'. 'Cause it looks like you're leavin' me now. My world won't stop turnin'. And left me here learnin'. To live with the darknes I've found. Must be some mistake. This isn't how it ends. My heart's not supposed to break. Someone shed some light. 'Cause I don't know what I've done. But I woke up on the wrong side of the sun. I still don't have a reason. And I hope that I'm dreamin'. 'Cause it looks like you're leavin' me now. My world won't stop turnin'. And left me here learnin'. To live with the darkness I've found. It's just another day. Like any other day. Til I opened up the shades. Whoa. Don't know what I've done. But I woke up on the wrong side of the sun. Mmhmm. And I don't know what I've done. But I woke up on the wrong side of the sun. Don't know what I've done. But I woke up on the wrong side of the sun. And I don't know what I've done. But I woke up on the wrong side of the sun. Yeah
1932,Drake Bell,Rock,Driving back from God knows when. How'd you stay so long in Bloomington ?. Trying to see what it is about him. Then you find you're on your own. Trying to find a place to hang your coat. Can't you see that all your birds have flown away ?. Yesterday's Fool. Comes running back to you. Yesterday's﻿ Fool. Trying to play it cool. Dropping out of school. Breaking all the rules. But who is fooling who ?﻿. Patterns never seem to change. Same old heartache by a﻿ different name. You start out happy but when it all falls down again. You can come and cry to me. That's not the way that it's supposed to be. Tell me when you'll finally see that I am. Yesterday's Fool. Comes running back to you. Yesterday's Fool. Trying to play it cool. Dropping out﻿ of school. Breaking all the rules. But who is fooling who ?
1933,Drive,Rock,Perco tempo. E faço coisas que você parece nem notar. Tantos planos e outra vez eu vou embora sem saber o que falar. Talvez eu seja só um novo amigo. talvez eu queira te levar comigo. Pra bem longe daqui. Onde nem o céu seja o limite. Esperei o tempo. Falar por mim. Coisas que eu não sei dizer. Olhando pra você. Sei que vejo. Você de um jeito que ninguém consegue enxergar. Tantos planos. E outra vez eu vou embora sem saber o que falar. Talvez eu seja só um novo amigo. Talvez eu queira te levar comigo. Pra bem longe daqui. Onde nem o céu seja o limite. Esperei o tempo. Falar por mim. Coisas que eu não sei dizer. Olhando pra você. Esperei o tempo. Falar por mim. Coisas que eu não sei dizer. Olhando pra você
1934,Drive,Rock,Pensa em mim como um amigo. Algo assim. Afinal meu atrevimento é natural. Deixa eu ser o escravo dessa maldição. Pra compreender que as meninas tem maior intuição. Olho pro céu e vou. Pintando o céu de azul. Esse é meu sonho azul. Eu quero ver o seu. paladar ansioso pra experimentar. Brisa vem me trazendo o frescor do mar. Deixa eu ser. O herói que vai te resgatar. Pra comprovar que as meninas tem melhor educação. Olho pro céu e vou. Pintando o céu de azul. Esse é meu sonho azul. Eu quero ver o seu. Olho pro céu e vou. Pintando o céu de azul. Esse é meu sonho azul. Eu quero ver o seu
1935,Drive,Rock,Parece estupidez tudo acabar assim. Quem sabe pra você não seja como foi pra mim. Não paro pra pensar no que pode acontecer. Você não está em meu lugar por isso não vai entender. Outra vez alguém se vai te dando as costas sem olhar pra. trás.... Esse medo que te afasta e faz você ficar cada vez mais só.... Nem sempre foi assim. Eu volto pra buscar o que tirou de mim.... Ainda pode me levar pra perto de você. Onde eu não quero estar. Não sei o que dizer embora tenha tanto pra falar. Outra vez alguém se vai te dando as costas sem olhar pra. trás.... Esse medo que te afasta e faz você ficar cada vez mais só.... Outra vez alguém se vai te dando as costas sem olhar pra. trás.... Esse medo que te afasta e faz você ficar cada vez mais só...
1936,Drive,Rock,Falam da nossa geração. Quem é você?Quem são seus pais?. Querem dizer quem devo ser. Sabem o que me satisfaz. Eu não quero mais viver assim. Aqui não é mais o meu lugar. Se eu não fizer quem vai fazer por mim. Você não precisa me escutar. Pode ser mais um dia ruim. Não vai durar pro resto da vida. Pode estar escrito assim. Pode estar morta ou só estar ferida. Por trás de tudo existe alguem. Querendo sempre um pouco mais. Do que eu posso oferecer. Das coisas que eu corro atrás
1937,Drive,Rock,Vamos todos escutar o que eles têm pra nos dizer. Somos fáceis de manipular por quanto tempo ainda vamos crer?. Que um dia isso tudo vai mudar. que o que eles dizem vai acontecer. Num mar de lama vão nos afogar e a gente ainda finge. que não vê. Quais são os seus ideais? O que é preciso fazer?. Quando ninguém se importa mais.... Outro ano se passou e uma resposta a gente espera ter. Vejo que nada se modificou em pouco tempo vamos perceber. Que bem no fundo todos são iguais e nada tem pra nos oferecer. É do dinheiro que estão atrás. e um triste filme é o que nos vamos ver. Quais são os seus ideais? O que é preciso fazer?. Quando ninguém se importa mais.... Ordem e progresso revolução. Tantas promessas nenhuma solução. Quais são os seus ideais?
1938,Drive,Rock,Deixa eu ver como será enfim uma vida inteira sem você. Deixa eu me acostumar assim a não ter nada do que era meu. Sei que será difícil pra nós dois e que o tempo pode nos afastar. E assim eu vou deixando pra depois. tudo o que um dia veio pra me salvar. Sem querer eu fui gostar de ti e ainda não sei explicar. O porquê que tanto eu senti quando você mostrou. não se importar. Dizer adeus foi como mergulhar e me afogar. num mar de desilusão. Nos olhos teus só vejo um triste olhar castanho escuro. cheio de solidão. Ouooooo. Deixa eu ver como será enfim uma vida inteira sem você. Deixa eu me acostumar assim a não ter nada do que era meu. Coração de pedra que parece se despedaçar. E no fim alguém me leva pra bem longe do que me faz lembrar. Lembrar... de ti Uoooo. Eu sei que errei tentando te acertar.
1939,Drive,Rock,É tão dificil perceber. Que esse medo só te leva. Pra longe de mim. Eu quero e tem que ser assim ??. O que você chama de amor. Não pode me satisfazer é preciso. Ir até o fim. Tem coisas que não se pode fugir. Tem coisas que não se pode fugir. Você nasceu com esse dom. De me fazer voltar a ser um garoto outra vez. E tudo vai ser sempre assim. Nunca pensei em te dizer. Que o que falta em você. É saber o que falta em mim. Tem coisas que não se pode fugir (4x)
1940,Drive,Rock,Kesalahan membuat kita belajar. Menjadikan kita jadi lebih pintar. Keselahan membuat kita tersadar. Bahwa kehidupan adalah usaha. Mengejar cinta. Biar biarkan cinta datang datang untukmu. Biarkan dia datang untukmu. Memberikan harapan. Lihatlah kemana kau bawa pergi. By. idris. Semua cerita sedih. Tentang hidupmu. Takan lebih baik kau berdiam diri. Menghindari dunia. Menggelapkan hatimu. Membuatmu terluka. Biar biarkan cinta. Datang datang untukmu. Biarkan dia datang untukmu. Memberikan harapan. Biar biar kan cinta. Peluk erat hidupmu. Biarkan dia datang untukmu. Memberi kehidupan. Makes you smile. Makes you fly. Make you cry. Makes you want. Makes you smile. Makes you fly. Makes you cry. Makes you want. Biar biarkan cinta. Datang datang untukmu. Biarkan dia datang untukmu. Memberikan harapan. Biar biar kan cinta. Peluk erat hidupmu. Biarkan dia datang untukmu. Memberi kehidupan. By. idris. Biar biarkan cinta. Datang datang untukmu. Biarkan dia datang untukmu. Memberikan harapan. Biar biar kan cinta. Peluk erat hidupmu. Biarkan dia datang untukmu. Memberikan harapan. Memberi ke hidupan. Memberi kan harapan. Memberi kehidupan
1941,Drive,Rock,O que te faz ficar assim?. Quando as palavras não conseguem explicar. E com alguém é bem melhor. O equilíbrio é tão difícil de alcançar. Dentro de nós nasceu a força de vontade. Para vencer. Eu acredito na igualdade. Onde estiver escrevo o que não foi escrito. Quando não conseguir dormir. Pense em algo que te faça relaxar. Pense que estou por aí. Ansioso pra pode me derramar. Sobre você. Vivendo um dia após o outro. Bem devagar. Não quero muito nem tão pouco. Só o ideal. Eu acredito no impossível. Dentro de nós. Dentro de nós nasceu a força de vontade. Para vencer. Eu acredito na igualdade. Onde estiver escrevo o que não foi escrito. Dentro de nós nasceu a força de vontade. Para vencer. Eu acredito na igualdade. Onde estiver escrevo o que não foi escrito
1942,Drive,Rock,Muita coisa foi dita. Em pouco tem sem se falar. Muita coisa foi feita. Você não entende porque fui embora. Eu quero coisas que não posso tocar. Desse lugar. Eu sei que fiz tudo errado. Agora volto pra me desculpar. Sozinho e embriagado. Com lágrimas que não vou derramar. Você não entende porque fui embora. Eu quero coisas que não posso tocar. E assim te encontro sozinha ao meu lado. Me pedindo pra ficar sem pensar
1943,Drive,Rock,Um dia eu também vou desaparecer. Acontece comigo acontece com você. Você não se da conta e não esta nem ai. Mas tudo que começa um dia chega ao fim. Você pode ser linda loira sensual. Um dia você também vai se dar mal. Se você quer me dizer alguma coisa. Diga agora não deixe pra depois. Tudo que eu sinto pode ir embora. Diga agora não deixe pra depois. Tive pensando em muitas coisas. Pra te fazer entender. Que esse nosso universo. Não gira em torno de você. Tudo que eu tinha eu te entreguei sem pensar. Um dia você vai ter que me pagar. Se você quer me dizer alguma coisa. Diga agora não deixe pra depois. Tudo que eu sinto pode ir embora. Diga agora não deixe pra depois. Se você quer me dizer alguma coisa. Diga agora não deixe pra depois. Tudo que eu sinto pode ir embora. Diga agora não deixe pra depois. Diga agora não deixe pra depois. Diga agora não deixe pra depois
1944,Drive,Rock,Coincidência ou sorte? acaso ou azar ?. Juras de amor e morte fingir ou desabafar?. Abismo e vertigem balada diversão. Destino ou origem?. Brasil penta campeão. E o que eu vou ganhar?. Por ser um bom cidadão. Pago minhas contas sigo uma religião. Tudo que envolve e fascina. Funciona a álcool e também com gasolina. Verdade ou mentira? paixão amor e sexo. Maconha e cocaína evolução retrocesso. Escola faculdade assalto e violência. Alta sociedade poluição decadência. E aonde vou parar?. Por ser um bom cidadão. Pago minhas contas sigo uma religião. Tudo que envolve e fascina. Fugiu de casa quando era uma menina
1945,Drive,Rock,Lihatlah dirimu terus berjalan. Dalam mimpi indah kita berdua. Kau tahu tak mungkin tapi kau ingin teruskan. Dirimu dan aku tak mungkin bersama. Pergilah sayangku kau tak butuhkan aku. Lanjutkan kisah hidupmu. Pergilah kasihku cintaku bersamamu. Bahagia selalu untukmu. Tak selalu kau dapatkan yang kau inginkan. Mimpi selalu ada di atas kenyataan. Biarlah gelisah terhapus waktu. Ku coba untuk bisa melawan diriku. Pergilah sayangku kau tak butuhkan aku. Lanjutkan kisah hidupmu. Pergilah kasihku cintaku bersamamu. Bahagia selalu untukmu. Pergilah sayangku kau tak butuhkan aku. Lanjutkan kisah hidupmu. Pergilah kasihku cintaku bersamamu. Bahagia selalu untukmu. Pergilah sayangku kau tak butuhkan aku. Lanjutkan kisah hidupmu. Pergilah kasihku cintaku bersamamu. Bahagia selalu untukmu. Lihatlah dirimu terus berjalan. Dalam mimpi indah kita berdua
1946,Drive,Rock,Outra vez o sol insiste em me cegar. Eu já nem sei como acordei nesse lugar. A noite parecia me levar. Pessoas tão vazias a me rodear. Mas a festa estava mesmo boa. Que eu quase não podia ouvir. A solidão que em mim ecoa. Um beijo pra me distrair. Cantando pra comemorar. De novo tudo que eu já vi. E o teu sorriso como antes. Me diz pra onde ir. E a música te faz dançar. De um jeito que faz sentir. Que o tempo para nesse instante. E eu volto a me trair. Quer saber? Não ligo pra o que vão falar. Se eu já ganhei a fama de não me importar. Eu digo tudo que você quer escutar. Mas quando acordo só quero que você se vá. Pra o mais distante da minha vida. Que você possa caminhar. Assim encontro uma saída. Pra falta que me faz amar. Cantando pra comemorar. De novo tudo que eu já vi. E o teu sorriso como antes. Me diz pra onde ir. E a música te faz dançar. De um jeito que faz sentir. Que o tempo para nesse instante. E eu volto a me trair. Eu vou olhar pra todos os lados. Vou encontrar inocentes culpados. Eu não preciso de motivos pra sair daqui. Melhor correr pra ver mais de perto. E esquecer o que não deu certo. Eu deixo a sorte me levar pra onde eu devo ir. Cantando pra comemorar. De novo tudo que eu já vi. E o teu sorriso como antes. Me diz pra onde ir. E a música te faz dançar. De um jeito que faz sentir. Que o tempo para nesse instante. E eu volto a me trair
1947,Drive,Rock,Não esqueça de me perguntar. Se eu sou alguém que você pode confiar. Se eu não vou te abandonar sem dar motivos. E dizer que agora somos bons amigos. Outra vez eu vou embora sem olhar pra trás. Sem saber se o que deixei podia ser bem mais. Que sonhei mas acho que o amor não é pra mim. Vou ficar e viver sozinho até o fim. Sim é hora de recomeçar. Aprender que a vida às vezes pode lhe tirar. Quem você pensou em confiar os seus segredos. Te levou o amor e a fé deixando apenas medos. Outra vez eu vou embora sem olhar pra trás. Sem saber se o que deixei podia ser bem mais. Que sonhei mas acho que o amor não é pra mim. Vou ficar e viver. Vou ficar e viver. Vou ficar e viver sozinho até o fim. Vou ficar (Sozinho). Vou ficar (Sozinho até o fim). Vou ficar (Sozinho). Vou ficar (Sozinho até o fim). Vou ficar (Sozinho) (Do que sonhei). Vou ficar (Sozinho até o fim) (Do que sonhei). Vou ficar (Sozinho) (Do que sonhei). Vou ficar (Sozinho até o fim) (Do que Sonhei)
1948,Drive,Rock,Kesalahan membuat kita belajar. Menjadikan kita jadi lebih pintar. Keselahan membuat kita tersadar. Bahwa kehidupan adalah usaha. Mengejar cinta. Biar biarkan cinta datang datang untukmu. Biarkan dia datang untukmu. Memberikan harapan. Lihatlah kemana kau bawa pergi. By. idris. Semua cerita sedih. Tentang hidupmu. Takan lebih baik kau berdiam diri. Menghindari dunia. Menggelapkan hatimu. Membuatmu terluka. Biar biarkan cinta. Datang datang untukmu. Biarkan dia datang untukmu. Memberikan harapan. Biar biar kan cinta. Peluk erat hidupmu. Biarkan dia datang untukmu. Memberi kehidupan. Makes you smile. Makes you fly. Make you cry. Makes you want. Makes you smile. Makes you fly. Makes you cry. Makes you want. Biar biarkan cinta. Datang datang untukmu. Biarkan dia datang untukmu. Memberikan harapan. Biar biar kan cinta. Peluk erat hidupmu. Biarkan dia datang untukmu. Memberi kehidupan. By. idris. Biar biarkan cinta. Datang datang untukmu. Biarkan dia datang untukmu. Memberikan harapan. Biar biar kan cinta. Peluk erat hidupmu. Biarkan dia datang untukmu. Memberikan harapan. Memberi ke hidupan. Memberi kan harapan. Memberi kehidupan
1949,Drive,Rock,Lihatlah dirimu terus berjalan. Dalam mimpi indah kita berdua. Kau tahu tak mungkin tapi kau ingin teruskan. Dirimu dan aku tak mungkin bersama. Pergilah sayangku kau tak butuhkan aku. Lanjutkan kisah hidupmu. Pergilah kasihku cintaku bersamamu. Bahagia selalu untukmu. Tak selalu kau dapatkan yang kau inginkan. Mimpi selalu ada di atas kenyataan. Biarlah gelisah terhapus waktu. Ku coba untuk bisa melawan diriku. Pergilah sayangku kau tak butuhkan aku. Lanjutkan kisah hidupmu. Pergilah kasihku cintaku bersamamu. Bahagia selalu untukmu. Pergilah sayangku kau tak butuhkan aku. Lanjutkan kisah hidupmu. Pergilah kasihku cintaku bersamamu. Bahagia selalu untukmu. Pergilah sayangku kau tak butuhkan aku. Lanjutkan kisah hidupmu. Pergilah kasihku cintaku bersamamu. Bahagia selalu untukmu. Lihatlah dirimu terus berjalan. Dalam mimpi indah kita berdua
1950,Drive,Rock,Coincidência ou sorte? acaso ou azar ?. Juras de amor e morte fingir ou desabafar?. Abismo e vertigem balada diversão. Destino ou origem?. Brasil penta campeão. E o que eu vou ganhar?. Por ser um bom cidadão. Pago minhas contas sigo uma religião. Tudo que envolve e fascina. Funciona a álcool e também com gasolina. Verdade ou mentira? paixão amor e sexo. Maconha e cocaína evolução retrocesso. Escola faculdade assalto e violência. Alta sociedade poluição decadência. E aonde vou parar?. Por ser um bom cidadão. Pago minhas contas sigo uma religião. Tudo que envolve e fascina. Fugiu de casa quando era uma menina
1951,Drive,Rock,Não esqueça de me perguntar. Se eu sou alguém que você pode confiar. Se eu não vou te abandonar sem dar motivos. E dizer que agora somos bons amigos. Outra vez eu vou embora sem olhar pra trás. Sem saber se o que deixei podia ser bem mais. Que sonhei mas acho que o amor não é pra mim. Vou ficar e viver sozinho até o fim. Sim é hora de recomeçar. Aprender que a vida às vezes pode lhe tirar. Quem você pensou em confiar os seus segredos. Te levou o amor e a fé deixando apenas medos. Outra vez eu vou embora sem olhar pra trás. Sem saber se o que deixei podia ser bem mais. Que sonhei mas acho que o amor não é pra mim. Vou ficar e viver. Vou ficar e viver. Vou ficar e viver sozinho até o fim. Vou ficar (Sozinho). Vou ficar (Sozinho até o fim). Vou ficar (Sozinho). Vou ficar (Sozinho até o fim). Vou ficar (Sozinho) (Do que sonhei). Vou ficar (Sozinho até o fim) (Do que sonhei). Vou ficar (Sozinho) (Do que sonhei). Vou ficar (Sozinho até o fim) (Do que Sonhei)
1952,Drive,Rock,Parece estupidez tudo acabar assim. Quem sabe pra você não seja como foi pra mim. Não paro pra pensar no que pode acontecer. Você não está em meu lugar por isso não vai entender. Outra vez alguém se vai te dando as costas sem olhar pra. trás.... Esse medo que te afasta e faz você ficar cada vez mais só.... Nem sempre foi assim. Eu volto pra buscar o que tirou de mim.... Ainda pode me levar pra perto de você. Onde eu não quero estar. Não sei o que dizer embora tenha tanto pra falar. Outra vez alguém se vai te dando as costas sem olhar pra. trás.... Esse medo que te afasta e faz você ficar cada vez mais só.... Outra vez alguém se vai te dando as costas sem olhar pra. trás.... Esse medo que te afasta e faz você ficar cada vez mais só...
1953,Drive,Rock,Pode pensar e não olhar. talvez não sinta nada mais do que falei. pra te conquistar. você parece tão vulgar. quero encontrar uma razão. mais forte do que a solidão. que não vai embora. e faz sofrer demais. não sei se o que tomei vai acalmar a dor. se é forte o suficiente pra me entorpecer. talvez uma garota estranha. faça você morrer por uma noite. ou de uma vez. porque voltou pra me atormentar. trazer a tona o que eu esqueci. quando passou a me ignorar. dizendo que esse era o fim pra nós dois. quero encontrar uma razão. bem mais forte do que a solidão. que não vai embora. e faz sofrer demais. não sei se o que tomei vai acalmar a dor. se é forte o suficiente pra me entorpecer. talvez uma garota estranha. faça você morrer por uma noite. ou de uma vez
1954,Drive,Rock,Deixa eu ver como será enfim uma vida inteira sem você. Deixa eu me acostumar assim a não ter nada do que era meu. Sei que será difícil pra nós dois e que o tempo pode nos afastar. E assim eu vou deixando pra depois. tudo o que um dia veio pra me salvar. Sem querer eu fui gostar de ti e ainda não sei explicar. O porquê que tanto eu senti quando você mostrou. não se importar. Dizer adeus foi como mergulhar e me afogar. num mar de desilusão. Nos olhos teus só vejo um triste olhar castanho escuro. cheio de solidão. Ouooooo. Deixa eu ver como será enfim uma vida inteira sem você. Deixa eu me acostumar assim a não ter nada do que era meu. Coração de pedra que parece se despedaçar. E no fim alguém me leva pra bem longe do que me faz lembrar. Lembrar... de ti Uoooo. Eu sei que errei tentando te acertar.
1955,Drive,Rock,Um dia eu também vou desaparecer. Acontece comigo acontece com você. Você não se da conta e não esta nem ai. Mas tudo que começa um dia chega ao fim. Você pode ser linda loira sensual. Um dia você também vai se dar mal. Se você quer me dizer alguma coisa. Diga agora não deixe pra depois. Tudo que eu sinto pode ir embora. Diga agora não deixe pra depois. Tive pensando em muitas coisas. Pra te fazer entender. Que esse nosso universo. Não gira em torno de você. Tudo que eu tinha eu te entreguei sem pensar. Um dia você vai ter que me pagar. Se você quer me dizer alguma coisa. Diga agora não deixe pra depois. Tudo que eu sinto pode ir embora. Diga agora não deixe pra depois. Se você quer me dizer alguma coisa. Diga agora não deixe pra depois. Tudo que eu sinto pode ir embora. Diga agora não deixe pra depois. Diga agora não deixe pra depois. Diga agora não deixe pra depois
1956,Drive,Rock,O que te faz ficar assim?. Quando as palavras não conseguem explicar. E com alguém é bem melhor. O equilíbrio é tão difícil de alcançar. Dentro de nós nasceu a força de vontade. Para vencer. Eu acredito na igualdade. Onde estiver escrevo o que não foi escrito. Quando não conseguir dormir. Pense em algo que te faça relaxar. Pense que estou por aí. Ansioso pra pode me derramar. Sobre você. Vivendo um dia após o outro. Bem devagar. Não quero muito nem tão pouco. Só o ideal. Eu acredito no impossível. Dentro de nós. Dentro de nós nasceu a força de vontade. Para vencer. Eu acredito na igualdade. Onde estiver escrevo o que não foi escrito. Dentro de nós nasceu a força de vontade. Para vencer. Eu acredito na igualdade. Onde estiver escrevo o que não foi escrito
1957,Drive,Rock,Mudam os tempos. E você parece nem ligar. O mundo gira. Não saimos do lugar. Você sugere que as coisas mudem do seu jeito. E não entende. Que tudo tem seu preço. Quanto tempo faz. Nem me lembro mais. E não espero que você se lembre. O que a gente faz não se volta atrás. Não se arrepende. Os seus livros não te trazem nada de melhor. Não sou eu nem é você que vai mudar. Deixa pra lá. Acho que logo o dia vai passar. Tudo que foi e não existe mais. Sei que um dia algo entre nós. Ira mudar. Mas acho que até lá tudo vai. Ficar como está. Quanto tempo faz. Nem me lembro mais. E não espero que você se lembre. O que a gente faz não se volta atrás. Não se arrepende
1958,Drive,Rock,Fiquei acordado ao teu lado. Pra ver as horas passarem. Não faz sentido a vida. Se os dois lados. Não se encontrarem. Não vejo um céu estrelado. Somente um temporal em você. O que os olhos não vêem. E o coração não sente. E é tão difícil perceber. Que ela dança. Quando escuta a música tocar. Se está sozinha. É pelo simples fato de querer estar. Juliana.... De longe eu observava seus lábios que chamavam por mim. Faltam dois segundos pra te conquistar. E você parece estar afim. Foram poucas frases antes do primeiro beijo. Que eu nunca mais vou esquecer. Pra você pode ter sido apenas um momento. Que com o tempo vai desaparecer
1959,Drive,Rock,Falam da nossa geração. Quem é você?Quem são seus pais?. Querem dizer quem devo ser. Sabem o que me satisfaz. Eu não quero mais viver assim. Aqui não é mais o meu lugar. Se eu não fizer quem vai fazer por mim. Você não precisa me escutar. Pode ser mais um dia ruim. Não vai durar pro resto da vida. Pode estar escrito assim. Pode estar morta ou só estar ferida. Por trás de tudo existe alguem. Querendo sempre um pouco mais. Do que eu posso oferecer. Das coisas que eu corro atrás
1960,Drive,Rock,Vamos todos escutar o que eles têm pra nos dizer. Somos fáceis de manipular por quanto tempo ainda vamos crer?. Que um dia isso tudo vai mudar. que o que eles dizem vai acontecer. Num mar de lama vão nos afogar e a gente ainda finge. que não vê. Quais são os seus ideais? O que é preciso fazer?. Quando ninguém se importa mais.... Outro ano se passou e uma resposta a gente espera ter. Vejo que nada se modificou em pouco tempo vamos perceber. Que bem no fundo todos são iguais e nada tem pra nos oferecer. É do dinheiro que estão atrás. e um triste filme é o que nos vamos ver. Quais são os seus ideais? O que é preciso fazer?. Quando ninguém se importa mais.... Ordem e progresso revolução. Tantas promessas nenhuma solução. Quais são os seus ideais?
1961,Drive,Rock,Hora certa pra chegar. A incerteza vai me deixar falhar. Tão poucos passos. Minhas pernas não conseguem dar. Acho melhor esperar. Mais uma dose e a minha chance vai passar. Outro segundo. Não posso mais esperar. Eu quero te dizer. Que às vezes penso em você. Não posso mais pensar. No que eu tenho pra falar. Já não importa. Se você me quer ou não. Chegou a hora de sair dessa solidão. Sei que tento não lembrar. Daquilo tudo que eu te fiz acreditar. Às vezes penso se não vai ser bem melhor assim. Te devolver pra mim. Mais uma dose e a minha chance vai passar. Outro segundo. Não posso mais esperar. Eu quero te dizer. Que às vezes penso em você. Não posso mais pensar. No que eu tenho pra falar. Já não me importa. Se você me quer ou não. Chegou a hora de sair dessa solidão. Eu quero te dizer. Às vezes penso em você. Não posso mais pensar. No que eu tenho pra falar. Já não importa. Se você me quer ou não. Chegou a hora de sair dessa solidão
1962,Drive,Rock,Só agora eu percebi o quanto custa acreditar. num sonho que não pôde vingar. você foi como a luz do sol que veio pra iluminar. a noite que parecia não ter fim. E só nós mesmos poderiamos. mudar isso tudo. O segredo e a promessa se quebrou. E só nós mesmos poderiamos. mudar o nosso mundo. Eu preciso te ter mais uma vez. O seu corpo tão jovem sem medo de se perder. Eu não consigo aceitar que é longa estrada que trilhamos. juntos. não nos levou a lugar algum. Do mesmo jeito que chegou foi embora me dizendo tenha. cuidado pra não se machucar
